"""n°_transaction""",date,type,details,selection,description,pièce,billet,carte_bancaire,fidélitée,prix,insérée,rendue
58718.0,2024-12-25 12:03:07,démarrage,*,21.0,Séchoir ,0.0,0,0.0,0,2.5,2.5,0.0
58717.0,2024-12-25 11:15:37,démarrage,*,12.0,Machine 8 kg,0.0,10,0.0,0,4.5,10.0,5.5
58716.0,2024-12-25 11:15:19,démarrage,*,11.0,Machine 8 kg,0.0,0,0.0,0,4.5,4.5,0.0
58715.0,2024-12-25 11:14:43,démarrage,*,10.0,Machine 8 kg,0.0,10,0.0,0,4.5,10.0,5.5
58714.0,2024-12-25 11:12:08,démarrage,*,22.0,Séchoir ,0.0,0,2.5,0,2.5,2.5,0.0
58713.0,2024-12-25 10:39:51,démarrage,*,21.0,Séchoir ,0.0,0,0.0,0,2.5,2.7,0.2
58712.0,2024-12-25 10:34:16,démarrage,*,14.0,Machine 16 kg,0.0,0,9.0,0,9.0,9.0,0.0
58711.0,2024-12-25 10:29:19,démarrage,*,22.0,Séchoir ,0.0,0,0.0,0,2.5,2.5,0.0
58710.0,2024-12-25 10:01:30,démarrage,*,15.0,Machine 16 kg,0.0,20,0.0,0,9.0,20.0,11.0
58709.0,2024-12-24 23:18:46,démarrage,*,21.0,Séchoir ,0.0,0,0.0,0,2.5,3.3,0.8
58708.0,2024-12-24 23:03:58,annulé,*,21.0,Séchoir ,0.0,0,0.0,0,2.5,2.4,2.4
58707.0,2024-12-24 22:47:36,démarrage,*,21.0,Séchoir ,0.0,0,0.0,0,2.5,2.5,0.0
58706.0,2024-12-24 21:55:25,démarrage,*,13.0,Machine 8 kg,0.0,5,0.0,0,4.5,5.0,0.5
58705.0,2024-12-24 18:34:45,démarrage,*,21.0,Séchoir ,3.0,0,0.0,0,2.5,3.0,0.5
58704.0,2024-12-24 18:33:54,démarrage,*,21.0,Séchoir ,0.0,0,0.0,0,2.5,2.5,0.0
58703.0,2024-12-24 18:33:01,démarrage,*,21.0,Séchoir ,0.0,10,0.0,0,2.5,10.0,7.5
58702.0,2024-12-24 16:27:34,démarrage,*,22.0,Séchoir ,0.0,0,0.0,0,2.5,2.5,0.0
58701.0,2024-12-24 16:26:40,démarrage,*,21.0,Séchoir ,0.0,0,0.0,0,2.5,2.5,0.0
58700.0,2024-12-24 15:45:05,démarrage,*,21.0,Séchoir ,3.0,0,0.0,0,2.5,3.0,0.5
58699.0,2024-12-24 15:44:50,démarrage,*,21.0,Séchoir ,0.0,0,0.0,0,2.5,2.5,0.0
58698.0,2024-12-24 15:42:00,démarrage,*,12.0,Machine 8 kg,0.0,0,4.5,0,4.5,4.5,0.0
58697.0,2024-12-24 15:26:17,démarrage,*,23.0,Séchoir ,0.0,0,2.5,0,2.5,2.5,0.0
58696.0,2024-12-24 15:26:04,démarrage,*,23.0,Séchoir ,0.0,0,2.5,0,2.5,2.5,0.0
58695.0,2024-12-24 15:25:48,démarrage,*,22.0,Séchoir ,0.0,0,2.5,0,2.5,2.5,0.0
58694.0,2024-12-24 15:25:34,démarrage,*,22.0,Séchoir ,0.0,0,2.5,0,2.5,2.5,0.0
58693.0,2024-12-24 13:52:37,démarrage,*,21.0,Séchoir ,0.0,0,2.5,0,2.5,2.5,0.0
58692.0,2024-12-24 13:52:12,démarrage,*,21.0,Séchoir ,0.0,0,2.5,0,2.5,2.5,0.0
58691.0,2024-12-24 13:37:12,démarrage,*,22.0,Séchoir ,0.0,0,2.5,0,2.5,2.5,0.0
58690.0,2024-12-24 13:36:57,démarrage,*,22.0,Séchoir ,0.0,0,2.5,0,2.5,2.5,0.0
58689.0,2024-12-24 13:34:31,démarrage,*,12.0,Machine 8 kg,0.0,0,4.5,0,4.5,4.5,0.0
58688.0,2024-12-24 13:31:43,démarrage,*,14.0,Machine 16 kg,0.0,0,9.0,0,9.0,9.0,0.0
58687.0,2024-12-24 13:30:00,démarrage,*,15.0,Machine 16 kg,0.0,0,9.0,0,9.0,9.0,0.0
58686.0,2024-12-24 13:28:17,démarrage,*,13.0,Machine 8 kg,0.0,0,4.5,0,4.5,4.5,0.0
58685.0,2024-12-24 13:05:01,démarrage,*,23.0,Séchoir ,0.0,0,0.0,0,2.5,2.5,0.0
58684.0,2024-12-24 12:54:59,démarrage,*,23.0,Séchoir ,0.0,0,0.0,0,2.5,2.5,0.0
58683.0,2024-12-24 12:21:30,démarrage,*,13.0,Machine 8 kg,0.0,10,0.0,0,4.5,10.0,5.5
58682.0,2024-12-24 11:44:52,démarrage,*,21.0,Séchoir ,0.0,0,0.0,0,2.5,2.7,0.2
58681.0,2024-12-24 11:43:57,démarrage,*,21.0,Séchoir ,0.0,0,0.0,0,2.5,2.5,0.0
58680.0,2024-12-24 11:16:46,démarrage,*,23.0,Séchoir ,0.0,0,0.0,0,2.5,2.5,0.0
58679.0,2024-12-24 09:58:37,démarrage,*,14.0,Machine 16 kg,0.0,0,9.0,0,9.0,9.0,0.0
58678.0,2024-12-24 09:58:20,démarrage,*,34.0,Lessive  ,0.0,0,1.2,0,1.2,1.2,0.0
58677.0,2024-12-24 09:48:57,démarrage,*,15.0,Machine 16 kg,0.0,0,9.0,0,9.0,9.0,0.0
58676.0,2024-12-24 09:47:25,démarrage,*,34.0,Lessive  ,0.0,0,1.2,0,1.2,1.2,0.0
58675.0,2024-12-24 07:22:46,démarrage,*,12.0,Machine 8 kg,0.0,0,0.0,0,4.5,4.5,0.0
58674.0,2024-12-24 07:22:14,démarrage,*,13.0,Machine 8 kg,0.0,0,0.0,0,4.5,4.5,0.0
58673.0,2024-12-23 19:11:47,démarrage,*,23.0,Séchoir ,0.0,0,2.5,0,2.5,2.5,0.0
58672.0,2024-12-23 19:00:10,démarrage,*,21.0,Séchoir ,4.0,0,0.0,0,2.5,4.0,1.5
58671.0,2024-12-23 18:59:00,démarrage,*,23.0,Séchoir ,0.0,0,2.5,0,2.5,2.5,0.0
58669.0,2024-12-23 18:47:31,démarrage,*,21.0,Séchoir ,0.0,20,0.0,0,2.5,20.0,17.5
58668.0,2024-12-23 18:33:13,démarrage,*,13.0,Machine 8 kg,5.0,0,0.0,0,4.5,5.0,0.5
58667.0,2024-12-23 18:32:06,démarrage,*,23.0,Séchoir ,0.0,0,2.5,0,2.5,2.5,0.0
58666.0,2024-12-23 18:31:49,démarrage,*,22.0,Séchoir ,0.0,0,2.5,0,2.5,2.5,0.0
58665.0,2024-12-23 17:59:06,démarrage,*,12.0,Machine 8 kg,0.0,10,0.0,0,4.5,10.0,5.5
58664.0,2024-12-23 17:56:55,démarrage,*,11.0,Machine 8 kg,5.0,0,0.0,0,4.5,5.0,0.5
58663.0,2024-12-23 17:51:37,démarrage,*,22.0,Séchoir ,0.0,0,2.5,0,2.5,2.5,0.0
58662.0,2024-12-23 17:43:17,démarrage,*,21.0,Séchoir ,0.0,0,2.5,0,2.5,2.5,0.0
58661.0,2024-12-23 17:43:04,démarrage,*,21.0,Séchoir ,0.0,0,2.5,0,2.5,2.5,0.0
58660.0,2024-12-23 17:41:23,démarrage,*,22.0,Séchoir ,0.0,0,2.5,0,2.5,2.5,0.0
58659.0,2024-12-23 17:36:48,démarrage,*,10.0,Machine 8 kg,0.0,0,4.5,0,4.5,4.5,0.0
58658.0,2024-12-23 17:36:07,démarrage,*,13.0,Machine 8 kg,0.0,0,4.5,0,4.5,4.5,0.0
58657.0,2024-12-23 16:50:04,démarrage,*,12.0,Machine 8 kg,0.0,0,4.5,0,4.5,4.5,0.0
58656.0,2024-12-23 16:26:55,démarrage,*,21.0,Séchoir ,0.0,0,2.5,0,2.5,2.5,0.0
58655.0,2024-12-23 16:18:22,démarrage,*,23.0,Séchoir ,0.0,0,2.5,0,2.5,2.5,0.0
58654.0,2024-12-23 16:05:51,démarrage,*,22.0,Séchoir ,0.0,0,0.0,0,2.5,2.5,0.0
58653.0,2024-12-23 15:50:55,démarrage,*,23.0,Séchoir ,0.0,0,0.0,0,2.5,2.5,0.0
58652.0,2024-12-23 15:48:51,démarrage,*,15.0,Machine 16 kg,0.0,0,9.0,0,9.0,9.0,0.0
58651.0,2024-12-23 15:45:07,démarrage,*,21.0,Séchoir ,0.0,0,2.5,0,2.5,2.5,0.0
58650.0,2024-12-23 15:37:18,démarrage,*,22.0,Séchoir ,0.0,0,0.0,0,2.5,2.5,0.0
58649.0,2024-12-23 15:36:49,démarrage,*,22.0,Séchoir ,0.0,10,0.0,0,2.5,10.0,7.5
58648.0,2024-12-23 15:31:54,démarrage,*,21.0,Séchoir ,0.0,0,2.5,0,2.5,2.5,0.0
58647.0,2024-12-23 14:56:21,démarrage,*,34.0,Lessive  ,0.0,0,1.2,0,1.2,1.2,0.0
58646.0,2024-12-23 14:53:07,démarrage,*,11.0,Machine 8 kg,0.0,5,0.0,0,4.5,5.0,0.5
58645.0,2024-12-23 14:52:49,démarrage,*,15.0,Machine 16 kg,0.0,0,9.0,0,9.0,9.0,0.0
58644.0,2024-12-23 14:46:10,démarrage,*,10.0,Machine 8 kg,0.0,0,4.5,0,4.5,4.5,0.0
58643.0,2024-12-23 14:32:34,démarrage,*,22.0,Séchoir ,0.0,0,2.5,0,2.5,2.5,0.0
58642.0,2024-12-23 14:32:21,démarrage,*,22.0,Séchoir ,0.0,0,2.5,0,2.5,2.5,0.0
58641.0,2024-12-23 14:32:03,démarrage,*,23.0,Séchoir ,0.0,0,2.5,0,2.5,2.5,0.0
58640.0,2024-12-23 14:31:50,démarrage,*,23.0,Séchoir ,0.0,0,2.5,0,2.5,2.5,0.0
58639.0,2024-12-23 13:59:25,démarrage,*,22.0,Séchoir ,0.0,0,2.5,0,2.5,2.5,0.0
58638.0,2024-12-23 13:59:14,démarrage,*,21.0,Séchoir ,0.0,0,2.5,0,2.5,2.5,0.0
58637.0,2024-12-23 13:34:23,démarrage,*,22.0,Séchoir ,0.0,0,2.5,0,2.5,2.5,0.0
58636.0,2024-12-23 13:33:38,démarrage,*,21.0,Séchoir ,0.0,0,2.5,0,2.5,2.5,0.0
58635.0,2024-12-23 13:29:22,démarrage,*,15.0,Machine 16 kg,0.0,0,9.0,0,9.0,9.0,0.0
58634.0,2024-12-23 13:20:07,démarrage,*,22.0,Séchoir ,0.0,0,2.5,0,2.5,2.5,0.0
58633.0,2024-12-23 13:19:33,démarrage,*,21.0,Séchoir ,0.0,0,2.5,0,2.5,2.5,0.0
58632.0,2024-12-23 12:46:16,démarrage,*,12.0,Machine 8 kg,0.0,0,4.5,0,4.5,4.5,0.0
58631.0,2024-12-23 12:44:26,démarrage,*,22.0,Séchoir ,0.0,0,2.5,0,2.5,2.5,0.0
58630.0,2024-12-23 12:33:06,démarrage,*,14.0,Machine 16 kg,0.0,0,9.0,0,9.0,9.0,0.0
58629.0,2024-12-23 12:32:23,démarrage,*,13.0,Machine 8 kg,0.0,0,4.5,0,4.5,4.5,0.0
58628.0,2024-12-23 12:29:11,démarrage,*,22.0,Séchoir ,0.0,0,2.5,0,2.5,2.5,0.0
58627.0,2024-12-23 12:13:46,démarrage,*,33.0,Détachant ,0.0,0,1.2,0,1.2,1.2,0.0
58626.0,2024-12-23 12:13:18,démarrage,*,35.0,Lessive  ,0.0,0,1.2,0,1.2,1.2,0.0
58625.0,2024-12-23 12:12:43,démarrage,*,15.0,Machine 16 kg,0.0,0,9.0,0,9.0,9.0,0.0
58624.0,2024-12-23 11:48:39,démarrage,*,14.0,Machine 16 kg,0.0,0,9.0,0,9.0,9.0,0.0
58623.0,2024-12-23 10:25:23,démarrage,*,23.0,Séchoir ,0.0,10,0.0,0,2.5,10.0,7.5
58622.0,2024-12-23 10:24:40,démarrage,*,23.0,Séchoir ,0.0,20,0.0,0,2.5,20.0,17.5
58621.0,2024-12-23 10:22:14,démarrage,*,21.0,Séchoir ,0.0,0,2.5,0,2.5,2.5,0.0
58620.0,2024-12-23 10:02:25,démarrage,*,21.0,Séchoir ,0.0,0,0.0,0,2.5,2.5,0.0
58619.0,2024-12-23 09:48:21,démarrage,*,22.0,Séchoir ,0.0,0,2.5,0,2.5,2.5,0.0
58618.0,2024-12-23 09:38:41,démarrage,*,14.0,Machine 16 kg,0.0,10,0.0,0,9.0,10.0,1.0
58617.0,2024-12-23 09:29:58,démarrage,*,13.0,Machine 8 kg,0.0,0,0.0,0,4.5,4.5,0.0
58616.0,2024-12-23 09:28:47,démarrage,*,35.0,Lessive  ,0.0,20,0.0,0,1.2,20.0,18.8
58615.0,2024-12-23 09:07:41,démarrage,*,11.0,Machine 8 kg,0.0,5,0.0,0,4.5,5.0,0.5
58614.0,2024-12-23 08:30:28,démarrage,*,22.0,Séchoir ,0.0,0,2.5,0,2.5,2.5,0.0
58613.0,2024-12-22 22:31:56,démarrage,*,21.0,Séchoir ,3.0,0,0.0,0,2.5,3.0,0.5
58612.0,2024-12-22 22:19:27,démarrage,*,21.0,Séchoir ,0.0,0,0.0,0,2.5,2.5,0.0
58611.0,2024-12-22 17:57:45,démarrage,*,21.0,Séchoir ,0.0,0,0.0,0,2.5,2.5,0.0
58610.0,2024-12-22 17:57:09,démarrage,*,21.0,Séchoir ,0.0,0,0.0,0,2.5,2.5,0.0
58609.0,2024-12-22 17:56:13,démarrage,*,21.0,Séchoir ,0.0,0,0.0,0,2.5,2.5,0.0
58608.0,2024-12-22 17:46:54,démarrage,*,12.0,Machine 8 kg,0.0,10,0.0,0,4.5,10.0,5.5
58607.0,2024-12-22 17:39:26,démarrage,*,21.0,Séchoir ,0.0,0,2.5,0,2.5,2.5,0.0
58606.0,2024-12-22 17:26:07,démarrage,*,21.0,Séchoir ,0.0,0,2.5,0,2.5,2.5,0.0
58605.0,2024-12-22 17:17:40,démarrage,*,23.0,Séchoir ,0.0,0,2.5,0,2.5,2.5,0.0
58604.0,2024-12-22 17:05:53,démarrage,*,22.0,Séchoir ,0.0,0,2.5,0,2.5,2.5,0.0
58603.0,2024-12-22 16:52:30,démarrage,*,21.0,Séchoir ,0.0,0,2.5,0,2.5,2.5,0.0
58602.0,2024-12-22 16:52:19,démarrage,*,21.0,Séchoir ,0.0,0,2.5,0,2.5,2.5,0.0
58601.0,2024-12-22 16:51:59,démarrage,*,22.0,Séchoir ,0.0,0,0.0,0,2.5,2.5,0.0
58600.0,2024-12-22 16:49:15,démarrage,*,35.0,Lessive  ,0.0,0,0.0,0,1.2,1.2,0.0
58599.0,2024-12-22 16:46:12,démarrage,*,15.0,Machine 16 kg,0.0,0,9.0,0,9.0,9.0,0.0
58598.0,2024-12-22 16:43:54,démarrage,*,35.0,Lessive  ,0.0,0,1.2,0,1.2,1.2,0.0
58597.0,2024-12-22 16:34:37,démarrage,*,14.0,Machine 16 kg,0.0,0,9.0,0,9.0,9.0,0.0
58596.0,2024-12-22 15:18:29,démarrage,*,14.0,Machine 16 kg,0.0,20,0.0,0,9.0,20.0,11.0
58595.0,2024-12-22 15:16:06,démarrage,*,23.0,Séchoir ,0.0,0,2.5,0,2.5,2.5,0.0
58594.0,2024-12-22 15:02:33,démarrage,*,23.0,Séchoir ,0.0,0,2.5,0,2.5,2.5,0.0
58593.0,2024-12-22 14:39:26,démarrage,*,12.0,Machine 8 kg,5.0,0,0.0,0,4.5,5.0,0.5
58592.0,2024-12-22 12:55:04,démarrage,*,21.0,Séchoir ,0.0,0,2.5,0,2.5,2.5,0.0
58591.0,2024-12-22 12:41:38,démarrage,*,21.0,Séchoir ,0.0,0,2.5,0,2.5,2.5,0.0
58590.0,2024-12-22 12:28:51,démarrage,*,23.0,Séchoir ,0.0,0,0.0,0,2.5,2.5,0.0
58589.0,2024-12-22 12:28:14,démarrage,*,22.0,Séchoir ,0.0,0,0.0,0,2.5,2.5,0.0
58588.0,2024-12-22 11:53:07,démarrage,*,12.0,Machine 8 kg,0.0,0,4.5,0,4.5,4.5,0.0
58587.0,2024-12-22 11:41:21,démarrage,*,21.0,Séchoir ,0.0,0,0.0,0,2.5,2.5,0.0
58586.0,2024-12-22 11:39:54,démarrage,*,22.0,Séchoir ,0.0,0,0.0,0,2.5,2.5,0.0
58585.0,2024-12-22 11:24:45,démarrage,*,22.0,Séchoir ,0.0,0,0.0,0,2.5,2.5,0.0
58584.0,2024-12-22 10:58:12,démarrage,*,22.0,Séchoir ,0.0,0,0.0,0,2.5,2.5,0.0
58583.0,2024-12-22 10:52:37,démarrage,*,12.0,Machine 8 kg,0.0,20,0.0,0,4.5,20.0,15.5
58582.0,2024-12-22 10:49:25,démarrage,*,13.0,Machine 8 kg,0.0,0,0.0,0,4.5,4.5,0.0
58581.0,2024-12-22 10:42:25,démarrage,*,21.0,Séchoir ,0.0,0,0.0,0,2.5,2.5,0.0
58580.0,2024-12-22 10:41:22,démarrage,*,21.0,Séchoir ,0.0,0,0.0,0,2.5,2.5,0.0
58579.0,2024-12-22 09:55:35,démarrage,*,11.0,Machine 8 kg,0.0,0,4.5,0,4.5,4.5,0.0
58578.0,2024-12-22 09:51:21,démarrage,*,13.0,Machine 8 kg,0.0,0,0.0,0,4.5,4.5,0.0
58577.0,2024-12-21 18:56:02,démarrage,*,21.0,Séchoir ,0.0,0,0.0,0,2.5,2.5,0.0
58576.0,2024-12-21 18:30:51,démarrage,*,22.0,Séchoir ,0.0,5,0.0,0,2.5,5.0,2.5
58575.0,2024-12-21 18:28:35,démarrage,*,21.0,Séchoir ,0.0,0,0.0,0,2.5,2.5,0.0
58574.0,2024-12-21 18:21:54,démarrage,*,11.0,Machine 8 kg,0.0,0,4.5,0,4.5,4.5,0.0
58573.0,2024-12-21 18:15:27,démarrage,*,13.0,Machine 8 kg,0.0,0,4.5,0,4.5,4.5,0.0
58572.0,2024-12-21 16:57:46,démarrage,*,21.0,Séchoir ,0.0,0,2.5,0,2.5,2.5,0.0
58571.0,2024-12-21 16:57:32,démarrage,*,21.0,Séchoir ,0.0,0,2.5,0,2.5,2.5,0.0
58570.0,2024-12-21 15:46:26,démarrage,*,21.0,Séchoir ,0.0,0,2.5,0,2.5,2.5,0.0
58569.0,2024-12-21 15:08:50,démarrage,*,22.0,Séchoir ,0.0,0,2.5,0,2.5,2.5,0.0
58568.0,2024-12-21 15:06:32,démarrage,*,14.0,Machine 16 kg,0.0,0,9.0,0,9.0,9.0,0.0
58567.0,2024-12-21 14:09:49,démarrage,*,22.0,Séchoir ,0.0,0,2.5,0,2.5,2.5,0.0
58566.0,2024-12-21 13:31:33,démarrage,*,14.0,Machine 16 kg,0.0,0,9.0,0,9.0,9.0,0.0
58565.0,2024-12-21 13:30:57,démarrage,*,34.0,Lessive  ,0.0,0,1.2,0,1.2,1.2,0.0
58564.0,2024-12-21 13:23:25,démarrage,*,22.0,Séchoir ,0.0,0,2.5,0,2.5,2.5,0.0
58563.0,2024-12-21 13:18:00,démarrage,*,21.0,Séchoir ,0.0,0,2.5,0,2.5,2.5,0.0
58562.0,2024-12-21 13:08:46,démarrage,*,22.0,Séchoir ,0.0,0,2.5,0,2.5,2.5,0.0
58561.0,2024-12-21 13:05:44,démarrage,*,23.0,Séchoir ,0.0,0,0.0,0,2.5,2.5,0.0
58560.0,2024-12-21 13:05:17,démarrage,*,23.0,Séchoir ,0.0,10,0.0,0,2.5,10.0,7.5
58559.0,2024-12-21 13:01:54,démarrage,*,21.0,Séchoir ,0.0,0,2.5,0,2.5,2.5,0.0
58558.0,2024-12-21 12:53:51,démarrage,*,22.0,Séchoir ,0.0,0,2.5,0,2.5,2.5,0.0
58557.0,2024-12-21 12:52:21,démarrage,*,13.0,Machine 8 kg,0.0,0,4.5,0,4.5,4.5,0.0
58556.0,2024-12-21 12:45:18,démarrage,*,21.0,Séchoir ,0.0,0,2.5,0,2.5,2.5,0.0
58555.0,2024-12-21 12:39:33,démarrage,*,22.0,Séchoir ,0.0,0,2.5,0,2.5,2.5,0.0
58554.0,2024-12-21 12:17:02,démarrage,*,15.0,Machine 16 kg,0.0,0,9.0,0,9.0,9.0,0.0
58553.0,2024-12-21 12:16:06,démarrage,*,14.0,Machine 16 kg,0.0,0,9.0,0,9.0,9.0,0.0
58552.0,2024-12-21 12:11:35,démarrage,*,12.0,Machine 8 kg,0.0,0,0.0,0,4.5,4.5,0.0
58551.0,2024-12-21 12:11:10,démarrage,*,11.0,Machine 8 kg,0.0,10,0.0,0,4.5,10.0,5.5
58550.0,2024-12-21 12:10:49,démarrage,*,10.0,Machine 8 kg,0.0,5,0.0,0,4.5,5.0,0.5
58549.0,2024-12-21 11:24:25,démarrage,*,21.0,Séchoir ,0.0,0,2.5,0,2.5,2.5,0.0
58548.0,2024-12-21 11:00:33,démarrage,*,21.0,Séchoir ,0.0,0,0.0,0,2.5,2.5,0.0
58547.0,2024-12-21 10:46:46,démarrage,*,21.0,Séchoir ,0.0,0,0.0,0,2.5,2.5,0.0
58546.0,2024-12-21 10:34:16,démarrage,*,14.0,Machine 16 kg,0.0,0,9.0,0,9.0,9.0,0.0
58545.0,2024-12-21 10:18:46,démarrage,*,21.0,Séchoir ,0.0,0,2.5,0,2.5,2.5,0.0
58544.0,2024-12-21 09:43:06,démarrage,*,13.0,Machine 8 kg,0.0,0,4.5,0,4.5,4.5,0.0
58543.0,2024-12-21 09:42:19,démarrage,*,15.0,Machine 16 kg,0.0,0,9.0,0,9.0,9.0,0.0
58542.0,2024-12-21 09:14:44,démarrage,*,14.0,Machine 16 kg,0.0,10,0.0,0,9.0,10.0,1.0
58541.0,2024-12-21 07:15:29,démarrage,*,10.0,Machine 8 kg,0.0,0,4.5,0,4.5,4.5,0.0
58540.0,2024-12-20 19:24:41,démarrage,*,21.0,Séchoir ,0.0,0,2.5,0,2.5,2.5,0.0
58539.0,2024-12-20 19:24:03,démarrage,*,21.0,Séchoir ,0.0,0,0.0,0,2.5,2.5,0.0
58538.0,2024-12-20 19:13:09,démarrage,*,12.0,Machine 8 kg,0.0,20,0.0,0,4.5,20.0,15.5
58537.0,2024-12-20 19:11:19,démarrage,*,35.0,Lessive  ,2.0,0,0.0,0,1.2,2.0,0.8
58536.0,2024-12-20 17:33:24,démarrage,*,22.0,Séchoir ,0.0,0,2.5,0,2.5,2.5,0.0
58535.0,2024-12-20 15:54:07,démarrage,*,21.0,Séchoir ,0.0,0,2.5,0,2.5,2.5,0.0
58534.0,2024-12-20 15:20:56,démarrage,*,23.0,Séchoir ,0.0,0,0.0,0,2.5,2.5,0.0
58533.0,2024-12-20 15:19:47,démarrage,*,23.0,Séchoir ,4.0,0,0.0,0,2.5,4.0,1.5
58532.0,2024-12-20 15:12:09,démarrage,*,13.0,Machine 8 kg,0.0,0,4.5,0,4.5,4.5,0.0
58531.0,2024-12-20 14:43:52,démarrage,*,21.0,Séchoir ,0.0,0,0.0,0,2.5,2.5,0.0
58530.0,2024-12-20 14:42:59,démarrage,*,21.0,Séchoir ,3.0,0,0.0,0,2.5,3.0,0.5
58529.0,2024-12-20 14:14:45,démarrage,*,23.0,Séchoir ,0.0,0,0.0,0,2.5,2.5,0.0
58528.0,2024-12-20 14:14:22,démarrage,*,21.0,Séchoir ,0.0,0,0.0,0,2.5,2.5,0.0
58527.0,2024-12-20 14:10:20,démarrage,*,22.0,Séchoir ,0.0,0,0.0,0,2.5,2.5,0.0
58526.0,2024-12-20 14:10:01,démarrage,*,22.0,Séchoir ,0.0,5,0.0,0,2.5,5.0,2.5
58525.0,2024-12-20 13:56:08,démarrage,*,13.0,Machine 8 kg,0.0,0,0.0,0,4.5,4.5,0.0
58524.0,2024-12-20 13:54:16,démarrage,*,31.0,Lingette ,1.0,0,0.0,0,1.0,1.0,0.0
58523.0,2024-12-20 13:53:55,démarrage,*,34.0,Lessive  ,2.0,0,0.0,0,1.2,2.0,0.8
58522.0,2024-12-20 11:32:00,démarrage,*,13.0,Machine 8 kg,0.0,0,4.5,0,4.5,4.5,0.0
58521.0,2024-12-20 11:00:46,démarrage,*,33.0,Détachant ,0.0,5,0.0,0,1.2,5.0,3.8
58520.0,2024-12-20 10:49:20,démarrage,*,21.0,Séchoir ,0.0,0,2.5,0,2.5,2.5,0.0
58519.0,2024-12-20 10:30:04,démarrage,*,15.0,Machine 16 kg,0.0,10,0.0,0,9.0,10.0,1.0
58518.0,2024-12-20 09:45:20,démarrage,*,23.0,Séchoir ,0.0,0,2.5,0,2.5,2.5,0.0
58517.0,2024-12-20 09:41:24,démarrage,*,22.0,Séchoir ,0.0,0,2.5,0,2.5,2.5,0.0
58516.0,2024-12-20 09:41:14,démarrage,*,22.0,Séchoir ,0.0,0,2.5,0,2.5,2.5,0.0
58515.0,2024-12-20 09:32:33,démarrage,*,23.0,Séchoir ,0.0,0,2.5,0,2.5,2.5,0.0
58514.0,2024-12-20 09:19:10,démarrage,*,23.0,Séchoir ,0.0,0,2.5,0,2.5,2.5,0.0
58513.0,2024-12-20 09:14:46,démarrage,*,22.0,Séchoir ,0.0,0,2.5,0,2.5,2.5,0.0
58512.0,2024-12-20 09:01:28,démarrage,*,22.0,Séchoir ,0.0,0,2.5,0,2.5,2.5,0.0
58511.0,2024-12-20 08:41:00,démarrage,*,15.0,Machine 16 kg,0.0,0,9.0,0,9.0,9.0,0.0
58510.0,2024-12-20 08:12:19,démarrage,*,11.0,Machine 8 kg,0.0,0,4.5,0,4.5,4.5,0.0
58509.0,2024-12-20 05:50:47,démarrage,*,21.0,Séchoir ,0.0,5,0.0,0,2.5,5.0,2.5
58508.0,2024-12-20 05:41:19,démarrage,*,35.0,Lessive  ,0.0,0,0.0,0,1.2,1.2,0.0
58507.0,2024-12-20 05:41:03,démarrage,*,31.0,Lingette ,2.0,0,0.0,0,1.0,2.0,1.0
58506.0,2024-12-20 05:40:46,démarrage,*,31.0,Lingette ,1.0,0,0.0,0,1.0,1.0,0.0
58505.0,2024-12-20 05:40:41,démarrage,*,31.0,Lingette ,1.0,0,0.0,0,1.0,1.0,0.0
58504.0,2024-12-20 05:40:27,démarrage,*,13.0,Machine 8 kg,0.0,0,4.5,0,4.5,4.5,0.0
58503.0,2024-12-20 05:40:15,démarrage,*,12.0,Machine 8 kg,0.0,0,4.5,0,4.5,4.5,0.0
58502.0,2024-12-19 21:40:42,démarrage,*,23.0,Séchoir ,0.0,0,2.5,0,2.5,2.5,0.0
58501.0,2024-12-19 21:40:34,démarrage,*,22.0,Séchoir ,0.0,0,2.5,0,2.5,2.5,0.0
58500.0,2024-12-19 21:40:20,démarrage,*,21.0,Séchoir ,0.0,0,2.5,0,2.5,2.5,0.0
58499.0,2024-12-19 21:40:07,démarrage,*,23.0,Séchoir ,0.0,0,2.5,0,2.5,2.5,0.0
58498.0,2024-12-19 21:39:48,démarrage,*,22.0,Séchoir ,0.0,0,2.5,0,2.5,2.5,0.0
58497.0,2024-12-19 21:39:35,démarrage,*,21.0,Séchoir ,0.0,0,2.5,0,2.5,2.5,0.0
58496.0,2024-12-19 18:50:30,démarrage,*,21.0,Séchoir ,0.0,0,0.0,0,2.5,2.5,0.0
58495.0,2024-12-19 18:41:27,démarrage,*,14.0,Machine 16 kg,0.0,0,9.0,0,9.0,9.0,0.0
58494.0,2024-12-19 18:36:10,démarrage,*,21.0,Séchoir ,3.0,0,0.0,0,2.5,3.0,0.5
58493.0,2024-12-19 18:17:54,démarrage,*,13.0,Machine 8 kg,0.0,10,0.0,0,4.5,10.0,5.5
58492.0,2024-12-19 18:09:21,démarrage,*,23.0,Séchoir ,0.0,0,0.0,0,2.5,2.5,0.0
58491.0,2024-12-19 18:07:14,démarrage,*,22.0,Séchoir ,0.0,0,2.5,0,2.5,2.5,0.0
58490.0,2024-12-19 18:07:03,démarrage,*,22.0,Séchoir ,0.0,0,2.5,0,2.5,2.5,0.0
58489.0,2024-12-19 18:06:50,démarrage,*,22.0,Séchoir ,0.0,0,2.5,0,2.5,2.5,0.0
58488.0,2024-12-19 17:15:18,démarrage,*,11.0,Machine 8 kg,0.0,0,0.0,0,4.5,4.5,0.0
